time,x,y,z
0.24,7.172046418,11.65027214,18.05668042
0.242,7.261908282,11.76985218,18.12920877
0.244,7.3523633,11.88989377,18.20520364
0.246,7.443408201,12.01032923,18.28471008
0.248,7.535038407,12.13108804,18.36777246
0.25,7.627248002,12.25209685,18.45443433
0.252,7.720029712,12.37327938,18.54473828
0.254,7.813374872,12.49455648,18.63872574
0.256,7.907273387,12.61584591,18.73643697
0.258,8.001713696,12.73706237,18.83791084
0.26,8.096682748,12.85811742,18.94318469
0.262,8.19216598,12.97891955,19.05229415
0.264,8.288147273,13.09937409,19.16527299
0.266,8.384608912,13.2193831,19.28215294
0.268,8.481531554,13.33884541,19.40296355
0.27,8.578894207,13.4576566,19.52773196
0.272,8.676674213,13.57570913,19.65648273
0.274,8.774847192,13.6928922,19.78923763
0.276,8.873387016,13.80909176,19.92601544
0.278,8.972265791,13.92419061,20.06683178
0.28,9.071453821,14.03806839,20.21169888
0.282,9.170919579,14.15060162,20.36062534
0.284,9.270629681,14.26166374,20.51361594
0.286,9.370548886,14.37112532,20.67067141
0.288,9.470640056,14.47885402,20.83178823
0.29,9.570864127,14.58471468,20.99695832
0.292,9.671180106,14.68856947,21.16616892
0.294,9.771545079,14.79027808,21.33940233
0.296,9.871914162,14.88969777,21.51663564
0.298,9.972240505,14.98668353,21.69784051
0.3,10.0724753,15.08108833,21.88298301
0.302,10.17256779,15.1727633,22.07202337
0.304,10.27246525,15.26155787,22.26491571
0.306,10.37211297,15.34732005,22.46160785
0.308,10.47145435,15.42989671,22.66204118
0.31,10.57043085,15.50913378,22.86615042
0.312,10.66898204,15.58487658,23.07386337
0.314,10.76704558,15.65697005,23.28510076
0.316,10.86455735,15.7252592,23.49977624
0.318,10.9614514,15.7895893,23.71779602
0.32,11.05766004,15.84980634,23.93905878
0.322,11.15311386,15.90575733,24.16345564
0.324,11.24774185,15.95729073,24.39087007
0.326,11.34147138,16.00425683,24.62117769
0.328,11.43422834,16.04650821,24.8542462
0.33,11.52593718,16.08390008,25.08993554
0.332,11.61652103,16.11629079,25.32809778
0.334,11.70590175,16.1435423,25.56857699
0.336,11.79400006,16.16552062,25.81120941
0.338,11.88073565,16.18209618,26.05582366
0.34,11.96602727,16.19314448,26.30224061
0.342,12.04979288,16.1985465,26.55027354
0.344,12.13194975,16.19818917,26.79972841
0.346,12.21241463,16.19196575,27.05040407
0.348,12.29110386,16.17977652,27.30209237
0.35,12.36793354,16.16152921,27.55457842
0.352,12.44281968,16.13713927,27.80764102
0.354,12.51567837,16.10653048,28.06105296
0.356,12.58642591,16.06963547,28.31458127
0.358,12.65497907,16.02639614,28.56798767
0.36,12.72125515,15.97676382,28.82102911
0.362,12.78517225,15.92069985,29.07345812
0.364,12.84664944,15.85817597,29.32502338
0.366,12.90560692,15.78917461,29.57547017
0.368,12.96196623,15.71368924,29.82454097
0.37,13.01565047,15.6317247,30.07197608
0.372,13.06658443,15.54329721,30.31751415
0.374,13.11469488,15.4484348,30.56089291
0.376,13.15991068,15.34717742,30.80184977
0.378,13.202163,15.23957701,31.04012246
0.38,13.24138555,15.12569766,31.27544977
0.382,13.27751474,15.00561564,31.50757227
0.384,13.31048984,14.87941928,31.73623289
0.386,13.34025321,14.74720905,31.96117778
0.388,13.36675048,14.60909741,32.18215699
0.39,13.38993067,14.46520862,32.39892505
0.392,13.40974639,14.31567855,32.61124183
0.394,13.42615403,14.1606545,32.81887322
0.396,13.43911381,14.00029478,33.02159164
0.398,13.44859002,13.83476845,33.21917691
0.4,13.45455111,13.6642549,33.41141683
0.402,13.45696979,13.4889434,33.59810766
0.404,13.45582314,13.30903263,33.77905487
0.406,13.45109276,13.12473014,33.95407368
0.408,13.44276477,12.93625184,34.12298942
0.41,13.43082992,12.74382132,34.28563818
0.412,13.41528368,12.54766926,34.44186723
0.414,13.39612618,12.34803283,34.59153526
0.416,13.37336236,12.1451549,34.73451288
0.418,13.3470019,11.93928335,34.87068294
0.42,13.31705922,11.73067048,34.99994061
0.422,13.28355352,11.51957207,35.12219372
0.424,13.24650871,11.3062467,35.23736292
0.426,13.20595334,11.09095515,35.34538165
0.428,13.1619206,10.8739594,35.44619631
0.43,13.11444821,10.65552195,35.53976621
0.432,13.06357834,10.43590523,35.62606348
0.434,13.00935752,10.21537064,35.70507299
0.436,12.95183649,9.99417786,35.77679223
0.438,12.89107015,9.77258435,35.84123104
0.44,12.82711734,9.550844384,35.8984114
0.442,12.76004076,9.329208486,35.94836709
0.444,12.68990678,9.107922938,35.99114349
0.446,12.61678529,8.887228951,36.02679702
0.448,12.54074949,8.667362171,36.05539487
0.45,12.46187578,8.448552263,36.07701456
0.452,12.3802435,8.231022223,36.09174339
0.454,12.29593476,8.014987979,36.09967798
0.456,12.20903429,7.800658067,36.10092386
0.458,12.11962914,7.588233101,36.0955948
0.46,12.02780855,7.377905486,36.08381227
0.462,11.93366374,7.169859177,36.06570504
0.464,11.83728765,6.964269336,36.04140842
0.466,11.73877476,6.76130214,36.01106372
0.468,11.6382209,6.561114647,35.97481787
0.47,11.53572301,6.363854611,35.93282257
0.472,11.43137893,6.169660409,35.88523382
0.474,11.32528722,5.978660984,35.83221147
0.476,11.21754696,5.790975833,35.77391858
0.478,11.10825754,5.606715003,35.71052081
0.48,10.99751844,5.425979161,35.64218597
0.482,10.88542909,5.24885967,35.56908343
0.484,10.77208866,5.075438699,35.49138375
0.486,10.65759592,4.905789387,35.40925809
0.488,10.54204901,4.739975971,35.32287779
0.49,10.42554532,4.578054018,35.23241392
0.492,10.30818135,4.420070615,35.13803687
0.494,10.19005251,4.266064608,35.03991598
0.496,10.07125303,4.116066873,34.93821915
0.498,9.951875797,3.970100543,34.8331125
0.5,9.832012246,3.828181335,34.72476004
0.502,9.711752243,3.690317808,34.61332341
0.504,9.591183974,3.556511679,34.49896159
0.506,9.470393849,3.426758142,34.38183064
0.508,9.349466406,3.301046155,34.2620835
0.51,9.228484235,3.179358794,34.13986979
0.512,9.107527897,3.061673543,34.01533564
0.514,8.986675861,2.947962641,33.88862352
0.516,8.866004442,2.838193391,33.75987212
0.518,8.745587749,2.732328476,33.62921623
0.52,8.625497644,2.630326296,33.49678668
0.522,8.5058037,2.53214125,33.36271023
0.524,8.386573174,2.43772407,33.22710955
0.526,8.267870981,2.34702212,33.09010314
0.528,8.149759676,2.259979667,32.95180538
0.53,8.032299446,2.176538177,32.81232642
0.532,7.915548099,2.096636597,32.6717723
0.534,7.799561068,2.02021164,32.5302449
0.536,7.684391415,1.947198007,32.38784199
0.538,7.57008984,1.877528663,32.24465728
0.54,7.456704697,1.811135077,32.10078046
0.542,7.344282012,1.747947432,31.95629728
0.544,7.232865506,1.687894861,31.81128962
0.546,7.122496624,1.630905648,31.66583553
0.548,7.013214561,1.576907425,31.52000936
0.55,6.905056301,1.525827361,31.37388183
0.552,6.798056647,1.477592339,31.22752013
0.554,6.692248265,1.432129118,31.08098799
0.556,6.587661726,1.389364497,30.93434583
0.558,6.484325544,1.349225455,30.78765082
0.56,6.382266228,1.311639287,30.640957
0.562,6.281508327,1.276533736,30.49431539
0.564,6.182074477,1.243837108,30.34777409
0.566,6.083985453,1.21347838,30.20137842
0.568,5.98726022,1.185387302,30.05517096
0.57,5.891915986,1.159494486,29.90919174
0.572,5.79796825,1.135731491,29.76347827
0.574,5.705430862,1.114030903,29.61806571
0.576,5.614316075,1.094326402,29.47298694
0.578,5.524634594,1.076552818,29.32827265
0.58,5.436395634,1.060646195,29.18395148
0.582,5.349606977,1.046543834,29.04005011
0.584,5.264275017,1.034184339,28.89659331
0.586,5.180404823,1.02350765,28.75360409
0.588,5.098000188,1.01445508,28.61110377
0.59,5.017063678,1.006969339,28.46911207
0.592,4.937596691,1.000994557,28.32764718
0.594,4.859599504,0.996476298,28.18672589
0.596,4.783071327,0.99336158,28.0463636
0.598,4.708010347,0.991598879,27.90657447
0.6,4.634413785,0.991138136,27.76737143
0.602,4.562277939,0.991930762,27.62876631
0.604,4.491598232,0.993929634,27.49076986
0.606,4.422369261,0.997089096,27.35339186
0.608,4.354584838,1.001364946,27.21664113
0.61,4.288238039,1.006714436,27.08052565
0.612,4.223321243,1.013096255,26.94505257
0.614,4.159826177,1.020470519,26.8102283
0.616,4.097743958,1.028798755,26.67605851
0.618,4.037065126,1.038043888,26.54254826
0.62,3.977779693,1.048170218,26.40970198
0.622,3.919877173,1.059143404,26.27752354
0.624,3.863346622,1.070930448,26.14601628
0.626,3.80817667,1.083499665,26.01518308
0.628,3.754355561,1.096820667,25.88502637
0.63,3.701871181,1.110864338,25.75554816
0.632,3.650711091,1.125602811,25.62675012
0.634,3.60086256,1.141009445,25.49863355
0.636,3.552312594,1.157058796,25.37119945
0.638,3.505047962,1.173726598,25.24444856
0.64,3.459055229,1.190989732,25.11838132
0.642,3.414320777,1.208826202,24.992998
0.644,3.370830834,1.227215113,24.86829861
0.646,3.328571496,1.246136646,24.74428301
0.648,3.287528755,1.265572024,24.62095088
0.65,3.247688517,1.285503492,24.49830177
0.652,3.209036626,1.30591429,24.37633511
0.654,3.171558884,1.326788628,24.25505019
0.656,3.135241072,1.34811166,24.13444625
0.658,3.100068966,1.369869464,24.01452242
0.66,3.066028358,1.392049011,23.89527778
0.662,3.033105072,1.414638142,23.77671137
0.664,3.00128498,1.437625545,23.65882217
0.666,2.970554018,1.461000729,23.54160915
0.668,2.940898201,1.484754008,23.42507124
0.67,2.912303636,1.508876471,23.30920741
0.672,2.884756537,1.53335996,23.19401657
0.674,2.858243237,1.558197048,23.07949769
0.676,2.8327502,1.583381021,22.96564975
0.678,2.80826403,1.608905856,22.85247173
0.68,2.784771485,1.634766197,22.73996266
0.682,2.762259486,1.660957337,22.62812162
0.684,2.740715126,1.6874752,22.51694772
0.686,2.720125678,1.714316318,22.40644013
0.688,2.700478606,1.741477817,22.29659807
0.69,2.681761567,1.768957394,22.18742082
0.692,2.663962428,1.796753302,22.07890773
0.694,2.647069263,1.824864336,21.97105822
0.696,2.631070366,1.853289808,21.86387179
0.698,2.615954251,1.88202954,21.75734801
0.7,2.601709664,1.911083842,21.65148652
0.702,2.588325583,1.9404535,21.54628709
0.704,2.575791226,1.97013976,21.44174952
0.706,2.564096052,2.000144315,21.33787376
0.708,2.553229767,2.030469289,21.23465981
0.71,2.543182327,2.061117227,21.13210779
0.712,2.533943942,2.092091079,21.03021794
0.714,2.525505077,2.12339419,20.92899056
0.716,2.517856458,2.155030288,20.8284261
0.718,2.51098907,2.18700347,20.72852511
0.72,2.504894161,2.219318195,20.62928824
0.722,2.499563247,2.251979269,20.53071628
0.724,2.494988107,2.284991838,20.43281012
0.726,2.49116079,2.318361378,20.33557078
0.728,2.488073614,2.352093682,20.23899941
0.73,2.485719167,2.386194855,20.1430973
0.732,2.484090306,2.420671304,20.04786584
0.734,2.483180162,2.455529729,19.9533066
0.736,2.482982135,2.490777119,19.85942125
0.738,2.483489898,2.526420736,19.76621163
0.74,2.484697396,2.562468114,19.67367971
0.742,2.486598844,2.598927053,19.58182761
0.744,2.489188732,2.635805605,19.49065762
0.746,2.492461818,2.673112076,19.40017217
0.748,2.496413131,2.710855017,19.31037386
0.75,2.501037972,2.749043212,19.22126546
0.752,2.506331909,2.787685683,19.13284989
0.754,2.512290781,2.826791675,19.04513026
0.756,2.518910692,2.866370656,18.95810985
0.758,2.526188014,2.906432312,18.87179213
0.76,2.534119387,2.946986538,18.78618076
0.762,2.542701712,2.98804344,18.70127958
0.764,2.551932156,3.029613323,18.61709264
0.766,2.561808146,3.071706694,18.53362418
0.768,2.572327371,3.11433425,18.45087866
0.77,2.58348778,3.157506882,18.36886075
0.772,2.59528758,3.201235667,18.28757534
0.774,2.607725235,3.245531863,18.20702753
0.776,2.620799461,3.290406907,18.12722269
0.778,2.634509233,3.335872413,18.04816638
0.78,2.648853772,3.381940164,17.96986444
0.782,2.663832555,3.428622114,17.89232296
0.784,2.679445303,3.475930379,17.81554826
0.786,2.695691989,3.523877237,17.73954695
0.788,2.712572826,3.572475125,17.66432591
0.79,2.730088274,3.621736633,17.5898923
0.792,2.748239034,3.671674502,17.51625357
0.794,2.767026046,3.72230162,17.44341745
0.796,2.786450489,3.773631018,17.37139201
0.798,2.806513778,3.825675869,17.30018559
0.8,2.827217562,3.878449479,17.22980689
0.802,2.848563721,3.931965288,17.16026493
0.804,2.870554366,3.986236865,17.09156906
0.806,2.893191838,4.041277901,17.02372899
0.808,2.916478701,4.097102207,16.9567548
0.81,2.940417745,4.15372371,16.89065693
0.812,2.96501198,4.211156446,16.8254462
0.814,2.990264637,4.269414558,16.76113383
0.816,3.016179162,4.328512288,16.69773143
0.818,3.042759218,4.388463971,16.63525105
0.82,3.070008678,4.449284032,16.57370514
0.822,3.097931628,4.51098698,16.5131066
0.824,3.126532357,4.573587398,16.45346878
0.826,3.155815362,4.637099939,16.39480549
0.828,3.185785339,4.701539317,16.33713102
0.83,3.216447185,4.766920301,16.28046014
0.832,3.247805993,4.833257704,16.22480814
0.834,3.279867047,4.900566379,16.17019081
0.836,3.312635823,4.968861206,16.11662446
0.838,3.34611798,5.038157084,16.06412597
0.84,3.380319365,5.108468917,16.01271276
0.842,3.415245999,5.17981161,15.96240282
0.844,3.450904084,5.25220005,15.91321474
0.846,3.487299989,5.325649102,15.86516771
0.848,3.524440255,5.400173587,15.81828154
0.85,3.562331583,5.475788275,15.77257665
0.852,3.600980835,5.552507865,15.72807415
0.854,3.640395027,5.630346977,15.68479579
0.856,3.680581324,5.709320127,15.64276401
0.858,3.721547037,5.78944172,15.60200194
0.86,3.763299616,5.870726022,15.56253344
0.862,3.805846642,5.953187144,15.5243831
0.864,3.849195825,6.036839024,15.48757626
0.866,3.893354998,6.121695406,15.45213902
0.868,3.938332106,6.207769816,15.41809827
0.87,3.984135207,6.295075538,15.3854817
0.872,4.030772453,6.38362559,15.35431783
0.874,4.078252095,6.473432693,15.324636
0.876,4.126582466,6.564509253,15.29646641
0.878,4.175771979,6.656867323,15.26984014
0.88,4.225829115,6.750518583,15.24478915
0.882,4.276762412,6.845474295,15.22134631
0.884,4.328580459,6.941745276,15.19954541
0.886,4.381291884,7.039341863,15.17942117
0.888,4.434905344,7.138273879,15.16100927
0.89,4.489429515,7.238550589,15.14434638
0.892,4.544873078,7.340180663,15.12947013
0.894,4.601244707,7.44317213,15.11641917
0.896,4.658553054,7.547532336,15.10523314
0.898,4.716806742,7.653267899,15.09595272
0.9,4.776014345,7.760384661,15.08861965
0.902,4.836184377,7.868887636,15.0832767
0.904,4.89732527,7.978780957,15.07996771
0.906,4.959445365,8.090067819,15.0787376
0.908,5.022552888,8.202750429,15.07963234
0.91,5.086655939,8.31682994,15.08269903
0.912,5.151762468,8.432306393,15.08798584
0.914,5.217880258,8.549178652,15.09554206
0.916,5.2850169,8.667444337,15.10541806
0.918,5.353179777,8.787099754,15.11766529
0.92,5.422376039,8.908139826,15.13233634
0.922,5.492612578,9.030558016,15.14948488
0.924,5.563896008,9.154346248,15.16916567
0.926,5.636232634,9.279494839,15.19143455
0.928,5.709628428,9.405992407,15.2163484
0.93,5.784088999,9.533825789,15.24396518
0.932,5.85961957,9.662979951,15.27434389
0.934,5.93622494,9.793437901,15.30754452
0.936,6.013909458,9.925180594,15.34362808
0.938,6.092676989,10.05818686,15.3826565
0.94,6.172530879,10.19243327,15.42469263
0.942,6.253473921,10.32789405,15.46980023
0.944,6.335508318,10.46454101,15.51804391
0.946,6.418635647,10.60234338,15.56948907
0.948,6.502856817,10.74126775,15.62420182
0.95,6.588172032,10.88127797,15.68224898
0.952,6.674580748,11.02233503,15.74369796
0.954,6.762081627,11.16439689,15.80861676
0.956,6.850672496,11.30741845,15.87707381
0.958,6.940350299,11.45135138,15.94913796
0.96,7.031111056,11.5961441,16.0248783
0.962,7.122949808,11.74174156,16.10436413
0.964,7.215860567,11.88808515,16.18766485
0.966,7.309836266,12.03511259,16.27484982
0.968,7.404868704,12.18275782,16.36598826
0.97,7.500948508,12.33095094,16.46114906
0.972,7.598065062,12.47961805,16.56040071
0.974,7.696206455,12.62868114,16.66381109
0.976,7.795359423,12.77805793,16.77144736
0.978,7.895509288,12.92766185,16.88337575
0.98,7.996639907,13.0774019,16.99966141
0.982,8.098733622,13.22718263,17.12036817
0.984,8.201771182,13.37690397,17.24555839
0.986,8.305731689,13.52646115,17.3752927
0.988,8.410592537,13.67574467,17.5096298
0.99,8.516329354,13.82464017,17.64862625
0.992,8.622915935,13.97302843,17.79233617
0.994,8.730324184,14.12078524,17.94081102
0.996,8.838524046,14.26778141,18.09409932
0.998,8.947483459,14.41388276,18.25224635
1,9.057168297,14.55895011,18.41529393
1.002,9.167542298,14.70283925,18.58328004
1.004,9.278567007,14.84540092,18.75623851
1.006,9.390201724,14.98648087,18.93419875
1.008,9.502403463,15.12591994,19.11718545
1.01,9.615126887,15.26355408,19.30521816
1.012,9.728324254,15.39921442,19.49831098
1.014,9.841945373,15.53272739,19.6964722
1.016,9.955937569,15.66391487,19.89970399
1.018,10.07024565,15.79259434,20.108002
1.02,10.18481185,15.918579,20.32135502
1.022,10.2995758,16.041678,20.53974452
1.024,10.41447452,16.16169666,20.76314439
1.026,10.52944238,16.27843675,20.99152062
1.028,10.64441111,16.39169673,21.22483081
1.03,10.75930974,16.50127205,21.46302387
1.032,10.87406463,16.60695556,21.70603961
1.034,10.98859951,16.70853779,21.9538085
1.036,11.10283542,16.80580737,22.20625138
1.038,11.21669077,16.89855152,22.46327895
1.04,11.33008137,16.98655647,22.72479159
1.042,11.44292044,17.06960795,22.99067901
1.044,11.5551187,17.14749168,23.2608202
1.046,11.66658437,17.21999396,23.53508296
1.048,11.7772233,17.2869023,23.81332377
1.05,11.886939,17.34800603,24.09538754
1.052,11.99563271,17.4030968,24.38110762
1.054,12.10320358,17.45196931,24.67030564
1.056,12.2095487,17.49442213,24.96279136
1.058,12.31456327,17.53025834,25.25836264
1.06,12.41814069,17.55928628,25.55680551
1.062,12.52017276,17.58132009,25.85789426
1.064,12.62054979,17.5961807,26.16139151
1.066,12.7191608,17.60369656,26.46704839
1.068,12.81589368,17.60370437,26.77460471
1.07,12.91063541,17.59604998,27.08378923
1.072,13.00327224,17.58058908,27.39432001
1.074,13.09368993,17.55718809,27.70590482
1.076,13.18177396,17.52572469,28.01824155
1.078,13.26740977,17.48608875,28.33101874
1.08,13.35048304,17.43818308,28.64391619
1.082,13.43087991,17.38192409,28.9566055
1.084,13.50848724,17.31724247,29.2687507
1.086,13.58319293,17.24408387,29.58000916
1.088,13.65488617,17.16240951,29.89003232
1.09,13.72345773,17.07219668,30.19846644
1.092,13.78880026,16.97343925,30.50495362
1.094,13.85080859,16.86614822,30.80913277
1.096,13.90938004,16.75035203,31.11064056
1.098,13.96441464,16.62609689,31.4091123
1.1,14.01581556,16.49344707,31.70418327
1.102,14.06348931,16.35248506,31.9954897
1.104,14.10734608,16.20331171,32.28266986
1.106,14.14729999,16.04604622,32.56536518
1.108,14.18326943,15.88082611,32.84322153
1.11,14.21517732,15.70780701,33.11589035
1.112,14.24295133,15.52716261,33.3830296
1.114,14.26652421,15.3390842,33.64430514
1.116,14.28583397,15.14378026,33.89939178
1.118,14.30082418,14.94147606,34.14797442
1.12,14.31144412,14.73241317,34.38974899
1.122,14.31764903,14.51684863,34.62442364
1.124,14.31940026,14.29505424,34.85171972
1.126,14.31666547,14.06731598,35.0713726
1.128,14.30941874,13.833933,35.28313267
1.13,14.2976407,13.59521657,35.48676612
1.132,14.28131867,13.35148917,35.68205566
1.134,14.26044668,13.10308366,35.86880128
1.136,14.23502559,12.85034185,36.04682076
1.138,14.20506306,12.59361344,36.21595017
1.14,14.1705736,12.33325498,36.37604441
1.142,14.13157859,12.06962861,36.5269775
1.144,14.08810615,11.80310074,36.66864275
1.146,14.04019114,11.53404084,36.80095295
1.148,13.9878751,11.26282036,36.92384062
1.15,13.93120609,10.98981135,37.03725774
1.152,13.87023857,10.71538519,37.1411757
1.154,13.80503325,10.43991148,37.23558517
1.156,13.73565699,10.16375691,37.32049588
1.158,13.6621825,9.88728397,37.39593605
1.16,13.58468815,9.610849923,37.46195198
1.162,13.50325782,9.334805732,37.51860771
1.164,13.41798059,9.059495055,37.56598436
1.166,13.32895053,8.785253288,37.6041795
1.168,13.23626638,8.51240663,37.63330626
1.17,13.14003125,8.241271288,37.65349269
1.172,13.04035239,7.972152705,37.66488097
1.174,12.93734088,7.705344859,37.66762662
1.176,12.83111129,7.44112967,37.66189756
1.178,12.72178137,7.179776395,37.64787318
1.18,12.60947175,6.921541174,37.62574343
1.182,12.4943056,6.666666649,37.59570788
1.184,12.37640833,6.415381593,37.5579748
1.186,12.25590725,6.167900692,37.5127602
1.188,12.13293126,5.924424349,37.46028687
1.19,12.00761055,5.685138528,37.40078343
1.192,11.88007623,5.450214759,37.33448348
1.194,11.7504601,5.219810113,37.26162459
1.196,11.6188943,4.994067286,37.18244751
1.198,11.48551107,4.773114745,37.09719528
1.2,11.35044238,4.557066884,37.0061124
1.202,11.21381977,4.346024277,36.90944407
1.204,11.075774,4.140073967,36.80743541
1.206,10.93643484,3.939289762,36.70033077
1.208,10.79593081,3.743732619,36.58837301
1.21,10.654389,3.553451031,36.47180295
1.212,10.51193479,3.368481462,36.35085872
1.214,10.36869171,3.188848775,36.22577521
1.216,10.2247812,3.014566732,36.0967836
1.218,10.08032248,2.845638461,35.96411092
1.22,9.935432361,2.682056982,35.82797957
1.222,9.790225113,2.523805702,35.68860701
1.224,9.64481232,2.370858963,35.54620541
1.226,9.499302761,2.223182543,35.40098135
1.228,9.353802305,2.080734214,35.2531356
1.23,9.208413813,1.943464243,35.10286289
1.232,9.063237055,1.81131594,34.95035175
1.234,8.918368636,1.684226156,34.79578434
1.236,8.773901939,1.562125816,34.6393364
1.238,8.629927077,1.444940408,34.48117714
1.24,8.486530851,1.332590457,34.32146922
1.242,8.343796724,1.224992004,34.16036868
1.244,8.201804804,1.122057098,33.99802503
1.246,8.060631836,1.023694205,33.83458122
1.248,7.920351199,0.929808646,33.67017374
1.25,7.781032918,0.840303024,33.50493264
1.252,7.642743678,0.755077592,33.3389817
1.254,7.505546848,0.674030649,33.17243846
1.256,7.369502514,0.597058886,33.00541439
1.258,7.234667511,0.524057722,32.83801501
1.26,7.10109547,0.454921634,32.67034005
1.262,6.96883686,0.389544445,32.50248359
1.264,6.83793905,0.327819617,32.33453422
1.266,6.708446353,0.269640507,32.16657523
1.268,6.5804001,0.214900619,31.99868477
1.27,6.453838695,0.163493833,31.83093605
1.272,6.328797686,0.115314612,31.66339747
1.274,6.205309836,0.070258203,31.49613288
1.276,6.083405193,0.028220814,31.32920172
1.278,5.963111166,-0.010900226,31.16265917
1.28,5.8444526,-0.047206303,30.99655643
1.282,5.727451856,-0.080797397,30.83094081
1.284,5.612128886,-0.111771962,30.66585596
1.286,5.498501314,-0.140226795,30.50134205
1.288,5.386584515,-0.166256961,30.3374359
1.29,5.276391699,-0.189955709,30.17417121
1.292,5.167933981,-0.211414369,30.0115787
1.294,5.061220469,-0.23072232,29.84968624
1.296,4.956258345,-0.247966927,29.68851907
1.298,4.853052931,-0.263233473,29.52809992
1.3,4.751607781,-0.276605155,29.36844913
1.302,4.651924754,-0.28816304,29.20958487
1.304,4.554004083,-0.297986028,29.05152319
1.306,4.45784446,-0.306150865,28.89427823
1.308,4.363443103,-0.312732121,28.73786228
1.31,4.270795829,-0.317802174,28.58228594
1.312,4.179897129,-0.321431239,28.42755824
1.314,4.090740234,-0.32368736,28.27368674
1.316,4.003317179,-0.324636411,28.12067761
1.318,3.917618878,-0.324342139,27.96853579
1.32,3.833635184,-0.322866165,27.81726503
1.322,3.751354948,-0.320268003,27.66686802
1.324,3.670766087,-0.316605106,27.51734643
1.326,3.591855639,-0.311932874,27.36870104
1.328,3.514609821,-0.306304693,27.2209318
1.33,3.439014087,-0.299771975,27.07403788
1.332,3.36505318,-0.29238418,26.92801777
1.334,3.292711183,-0.28418886,26.78286932
1.336,3.221971574,-0.275231699,26.63858983
1.338,3.15281727,-0.265556545,26.49517605
1.34,3.085230676,-0.255205453,26.35262431
1.342,3.019193731,-0.24421873,26.2109305
1.344,2.95468795,-0.232634969,26.07009013
1.346,2.891694466,-0.220491095,25.93009843
1.348,2.830194072,-0.20782241,25.79095031
1.35,2.770167257,-0.194662625,25.65264044
1.352,2.711594245,-0.181043913,25.51516328
1.354,2.654455027,-0.166996949,25.37851309
1.356,2.598729402,-0.152550947,25.24268401
1.358,2.544397001,-0.137733705,25.10767003
1.36,2.491437321,-0.122571651,24.97346502
1.362,2.439829759,-0.107089874,24.84006281
1.364,2.389553633,-0.091312176,24.70745714
1.366,2.340588212,-0.075261105,24.57564172
1.368,2.292912741,-0.058957994,24.44461023
1.37,2.246506467,-0.042423006,24.31435636
1.372,2.201348659,-0.025675169,24.18487378
1.374,2.157418629,-0.00873241,24.0561562
1.376,2.114695757,0.0083884,23.92819734
1.378,2.073159506,0.025671418,23.80099098
1.38,2.032789442,0.043101786,23.67453094
1.382,1.993565251,0.060665604,23.54881109
1.384,1.955466755,0.078349889,23.42382538
1.386,1.918473929,0.096142548,23.29956782
1.388,1.882566912,0.11403234,23.17603249
1.39,1.847726019,0.132008849,23.05321357
1.392,1.813931762,0.150062451,22.93110532
1.394,1.781164855,0.168184287,22.80970206
1.396,1.749406221,0.18636623,22.68899825
1.398,1.718637011,0.204600862,22.5689884
1.4,1.68883861,0.222881441,22.44966714
1.402,1.659992643,0.241201879,22.33102918
1.404,1.632080982,0.259556714,22.21306936
1.406,1.605085761,0.277941088,22.09578257
1.408,1.578989373,0.296350718,21.97916384
1.41,1.553774483,0.314781878,21.86320829
1.412,1.529424029,0.333231373,21.74791111
1.414,1.505921231,0.35169652,21.63326763
1.416,1.483249592,0.370175124,21.51927325
1.418,1.4613929,0.388665462,21.40592349
1.42,1.440335238,0.407166257,21.29321393
1.422,1.420060983,0.425676666,21.18114028
1.424,1.400554808,0.44419626,21.06969833
1.426,1.381801683,0.462725003,20.95888396
1.428,1.363786882,0.481263239,20.84869315
1.43,1.346495981,0.499811677,20.73912196
1.432,1.329914855,0.518371372,20.63016656
1.434,1.314029687,0.536943712,20.52182318
1.436,1.298826964,0.555530402,20.41408814
1.438,1.284293477,0.574133455,20.30695788
1.44,1.270416317,0.592755176,20.20042887
1.442,1.257182883,0.61139815,20.09449769
1.444,1.244580877,0.630065227,19.98916101
1.446,1.232598304,0.648759516,19.88441556
1.448,1.221223472,0.667484371,19.78025817
1.45,1.210444988,0.686243382,19.67668571
1.452,1.200251758,0.705040363,19.57369516
1.454,1.190632981,0.723879349,19.47128355
1.456,1.181578157,0.742764579,19.36944801
1.458,1.173077081,0.761700491,19.26818571
1.46,1.165119836,0.780691717,19.16749392
1.462,1.157696795,0.799743071,19.06736996
1.464,1.150798621,0.818859546,18.96781123
1.466,1.144416261,0.838046303,18.86881518
1.468,1.138540946,0.857308668,18.77037935
1.47,1.133164187,0.876652126,18.67250133
1.472,1.128277773,0.896082314,18.57517879
1.474,1.123873769,0.915605015,18.47840946
1.476,1.119944513,0.935226156,18.38219113
1.478,1.116482615,0.954951804,18.28652166
1.48,1.113480951,0.974788156,18.19139897
1.482,1.110932661,0.994741544,18.09682104
1.484,1.108831151,1.014818423,18.00278593
1.486,1.107170083,1.035025373,17.90929176
1.488,1.105943378,1.055369096,17.81633669
1.49,1.105145212,1.075856409,17.72391897
1.492,1.104770009,1.096494248,17.63203691
1.494,1.104812447,1.11728966,17.54068887
1.496,1.105267445,1.138249803,17.4498733
1.498,1.10613017,1.159381948,17.35958868
1.5,1.107396025,1.180693473,17.26983359
1.502,1.109060654,1.202191862,17.18060666
1.504,1.111119938,1.223884707,17.09190658
1.506,1.113569988,1.245779707,17.00373212
