"time","firstOrder.y","der(firstOrder.y)","firstOrder.u","step.y"
7.9,0.9999364522186918,0.0002118259376941249,1,1
7.92,0.9999405488516591,0.0001981704944697959,1,1
7.94,0.9999443793805856,0.0001854020647148087,1,1
7.96,0.9999479595494576,0.0001734681684747071,1,1
7.98,0.9999513059799106,0.000162313400298153,1,1
8,0.9999544330539721,0.0001518898200928801,1,1
8.02,0.999957354267087,0.0001421524430433863,1,1
8.039999999999999,0.9999600823335819,0.0001330588880602927,1,1
8.06,0.9999626292921309,0.000124569026230444,1,1
8.08,0.9999650066112208,0.0001166446292640474,1,1
8.1,0.9999672252946167,0.0001092490179444017,1,1
8.119999999999999,0.9999692950372593,0.0001023498758023766,1,1
8.140000000000001,0.9999712264384817,9.591187172771261e-05,1,1
8.16,0.9999730296448559,8.990118381365282e-05,1,1
8.18,0.9999747146287594,8.428457080193277e-05,1,1
8.199999999999999,0.9999762913910065,7.902869664492643e-05,1,1
8.220000000000001,0.99997777006407,7.409978643346804e-05,1,1
8.24,0.9999791610152969,6.946328234354777e-05,1,1
8.26,0.9999804749501294,6.508349956857451e-05,1,1
8.279999999999999,0.9999817196061669,6.093464611038139e-05,1,1
8.300000000000001,0.9999828515440865,5.716151971165336e-05,1,1
8.32,0.9999839104260629,5.363191312353817e-05,1,1
8.34,0.9999849014859057,5.032838031437947e-05,1,1
8.359999999999999,0.9999858297465354,4.723417821539399e-05,1,1
8.380000000000001,0.999986700060707,4.433313097666295e-05,1,1
8.4,0.9999875171517341,4.160949421979272e-05,1,1
8.42,0.9999882856542139,3.904781928687483e-05,1,1
8.44,0.9999890101547507,3.663281749758755e-05,1,1
8.460000000000001,0.9999896946492732,3.435116908923064e-05,1,1
8.48,0.9999903398495739,3.220050142046145e-05,1,1
8.5,0.9999909486569508,3.017114349727438e-05,1,1
8.52,0.9999915231572739,2.825614242030205e-05,1,1
8.539999999999999,0.9999920650593639,2.644980212037258e-05,1,1
8.56,0.9999925756949933,2.474768335554896e-05,1,1
8.58,0.9999930560188864,2.31466037118692e-05,1,1
8.6,0.9999935066087183,2.164463760556678e-05,1,1
8.619999999999999,0.9999939276651164,2.024111627862979e-05,1,1
8.640000000000001,0.9999943276128513,1.890795716219529e-05,1,1
8.66,0.9999947133155516,1.762228149478536e-05,1,1
8.68,0.9999950769946833,1.641001772245687e-05,1,1
8.699999999999999,0.9999954188628551,1.52704571495151e-05,1,1
8.720000000000001,0.9999957388558501,1.420381383288038e-05,1,1
8.74,0.999996036632626,1.321122457986767e-05,1,1
8.76,0.999996311575316,1.229474894670623e-05,1,1
8.779999999999999,0.9999965627892278,1.145736924076009e-05,1,1
8.800000000000001,0.9999967891028434,1.070299052200833e-05,1,1
8.82,0.9999970097590792,9.967469735879437e-06,1,1
8.84,0.9999972244233042,9.251922319375439e-06,1,1
8.859999999999999,0.9999974244039195,8.585320268409783e-06,1,1
8.880000000000001,0.999997609928071,7.966906430123544e-06,1,1
8.9,0.9999977811092167,7.396302611114199e-06,1,1
8.92,0.9999979379471263,6.873509578915933e-06,1,1
8.94,0.9999980803278815,6.398907061629562e-06,1,1
8.960000000000001,0.9999982080238758,5.973253747182382e-06,1,1
8.98,0.9999983206938146,5.597687284808472e-06,1,1
9,0.9999984316196695,5.227934434988886e-06,1,1
9.02,0.9999985357457783,4.880847405501024e-06,1,1
9.039999999999999,0.9999986317792964,4.560735678745449e-06,1,1
9.06,0.9999987204657094,4.265114302108112e-06,1,1
9.08,0.999998802550503,3.991498323345036e-06,1,1
9.1,0.9999988787791635,3.737402788361876e-06,1,1
9.119999999999999,0.9999989498971763,3.500342745654805e-06,1,1
9.140000000000001,0.9999990166500276,3.27783324149955e-06,1,1
9.16,0.9999990794653336,3.068448887940296e-06,1,1
9.18,0.9999991296734992,2.901088335856746e-06,1,1
9.199999999999999,0.9999991745376274,2.751541241889181e-06,1,1
9.220000000000001,0.9999992144765811,2.618411396223171e-06,1,1
9.24,0.999999249909223,2.500302590154509e-06,1,1
9.26,0.9999992812544161,2.395818613128616e-06,1,1
9.279999999999999,0.9999993089310231,2.303563256441284e-06,1,1
9.300000000000001,0.999999333357907,2.222140309908009e-06,1,1
9.32,0.9999993549539309,2.150153563714359e-06,1,1
9.34,0.9999993741379575,2.08620680841598e-06,1,1
9.359999999999999,0.9999993913288495,2.028903834938589e-06,1,1
9.380000000000001,0.9999994069454701,1.976848433097681e-06,1,1
9.4,0.9999994214066819,1.928644393818975e-06,1,1
9.42,0.999999435131348,1.882895506547892e-06,1,1
9.44,0.9999994485383313,1.838205562210149e-06,1,1
9.460000000000001,0.9999994620464947,1.793178350991316e-06,1,1
9.48,0.9999994760747009,1.746417663817112e-06,1,1
9.5,0.9999994910418127,1.696527290873106e-06,1,1
9.52,0.9999995088893129,1.637035623724969e-06,1,1
9.539999999999999,0.9999995289742845,1.570085718475648e-06,1,1
9.56,0.9999995486566153,1.504477948888194e-06,1,1
9.58,0.9999995679363055,1.440212314962608e-06,1,1
9.6,0.9999995868133552,1.37728881595874e-06,1,1
9.619999999999999,0.9999996052877642,1.31570745261674e-06,1,1
9.640000000000001,0.9999996233595326,1.255468224566532e-06,1,1
9.66,0.9999996410286605,1.196571131808118e-06,1,1
9.68,0.9999996582951477,1.139016174341497e-06,1,1
9.699999999999999,0.9999996751589942,1.082803352536743e-06,1,1
9.720000000000001,0.9999996916202003,1.027932665653708e-06,1,1
9.74,0.9999997076787657,9.744041144325402e-07,1,1
9.76,0.9999997233346903,9.222176988732399e-07,1,1
9.779999999999999,0.9999997385879745,8.713734182356584e-07,1,1
9.800000000000001,0.999999753438618,8.218712732599441e-07,1,1
9.82,0.9999997678866209,7.73711263576023e-07,1,1
9.84,0.9999997819319832,7.26893389183895e-07,1,1
9.859999999999999,0.9999997955747049,6.814176504536343e-07,1,1
